39.64042677	1
9.807163394	0
0.532809664	0
24.86918681	0
45.99264335	1
20.65467222	0
40.05206809	1
16.84452618	0
12.48156804	0
46.98022769	1
1.838698506	0
41.01989065	1
7.691430126	0
25.75485878	1
36.61972554	1
39.69790221	1
45.69972268	1
12.91910629	0
17.02345913	0
30.21410419	1
7.83419716	0
44.35302432	1
4.803024133	0
12.70060979	0
16.67272066	0
48.20744075	1
21.28717312	0
3.982772482	0
30.62148013	1
46.00672382	1
2.362038118	0
47.92127852	1
18.92892227	0
37.30256882	1
8.903546616	0
37.18105883	1
46.85415202	1
43.31914628	1
16.14168954	0
23.82223831	0
46.22061295	1
25.55982304	1
30.25352404	1
4.811241664	0
33.93801114	1
41.41706822	1
32.16548988	1
1.433750768	0
6.275120424	0
49.50671783	1
20.09050216	0
10.87166613	0
1.750707296	0
43.82713764	1
47.05194733	1
13.78549046	0
44.39286447	1
31.28588978	1
15.41353233	0
19.60178086	0
39.90176814	1
24.34110545	0
41.89147257	1
37.30784238	1
9.621922144	0
45.81650188	1
43.91359261	1
21.28417845	0
18.17009733	0
32.94590072	1
23.72403875	0
19.37961679	0
39.6669231	1
22.57315051	0
12.12382745	0
28.24403912	1
47.45853757	1
28.33940001	1
26.54276011	1
29.34017095	1
26.92473307	1
38.56800949	1
8.030778842	0
18.81674059	0
19.84858167	0
47.00528095	1
44.79643346	1
9.847050445	0
18.96126757	0
32.98468054	1
6.991532094	0
16.92170911	0
5.36943108	0
41.8603847	1
36.43242766	1
34.40112121	1
37.34777478	1
21.48124365	0
47.57076705	1
9.654878349	0
5.938657541	0
44.60704701	1
42.84880615	1
1.590058922	0
1.979252436	0
18.84479692	0
49.118332	1
3.902604731	0
40.67177956	1
47.67960347	1
49.03641948	1
16.29265779	0
10.18426478	0
42.88788513	1
22.63731599	0
41.70685681	1
45.49042072	1
48.61140427	1
33.40856019	1
22.27420444	0
3.38526107	0
46.92971075	1
17.2579583	0
36.11194395	1
14.04630735	0
29.78447722	1
23.95600068	0
45.87110441	1
29.94218969	1
38.13535043	1
27.75760033	1
31.46089267	1
27.39428943	1
41.19133888	1
13.88345435	0
25.72968126	1
34.55777157	1
31.26708217	1
43.65177579	1
18.90912255	0
32.99762319	1
26.9998043	1
39.45260782	1
47.93224353	1
33.6169465	1
48.38964752	1
41.09617776	1
29.38768573	1
30.14397379	1
34.36574064	1
37.59212932	1
11.64806557	0
0.31617637	0
12.71676981	0
10.24395204	0
30.06447029	1
21.52868965	0
22.57175535	0
25.15286311	1
3.348927597	0
5.182095789	0
19.17586372	0
24.25096488	0
45.19346835	1
9.797906473	0
5.449823634	0
49.54751836	1
39.00228425	1
6.769215878	0
27.39698592	1
11.83950693	0
24.30839416	0
24.20128224	0
36.06689251	1
47.67203498	1
12.60182662	0
34.13421708	1
46.53196854	1
49.19507425	1
49.38555576	1
12.71792581	0
0.701974959	0
48.87166609	1
44.31541898	1
1.960674717	0
14.70348995	0
6.244784654	0
33.93817409	1
4.240694803	0
0.736344111	0
13.59613693	0
40.33296297	1
36.18436655	1
19.19849495	0
20.18600868	0
20.95673799	0
35.74235404	1
49.38447481	1
17.00427864	0
20.88069404	0
22.06644463	0
9.680959224	0
29.83685185	1
3.051042954	0
44.10480151	1
33.52596466	1
6.963574776	0
7.112648974	0
33.95990471	1
42.80862904	1
40.07594115	1
37.58616354	1
33.95028908	1
16.72209306	0
31.84669393	1
3.951661092	0
25.83514477	1
28.18588514	1
21.09904441	0
19.43667458	0
5.470794246	0
6.075734696	0
44.65901686	1
8.965150924	0
33.64268139	1
11.17843654	0
3.679355312	0
46.31946937	1
21.23124597	0
16.20349999	0
46.03066152	1
48.95989313	1
11.7724076	0
46.21413492	1
15.10590606	0
9.75169153	0
16.09829047	0
38.79579845	1
32.95868765	1
42.57140339	1
38.21779575	1
20.74086228	0
48.33887688	1
47.38072929	1
6.837188165	0
14.52946724	0
24.89676382	0
8.707118444	0
16.78059351	0
40.65854686	1
47.61257082	1
31.69056793	1
23.60055246	0
48.2675517	1
3.42803793	0
19.60507418	0
49.87360386	1
30.89537585	1
21.53044757	0
0.555726621	0
10.75129716	0
3.151779633	0
5.718277275	0
47.87220848	1
34.09818458	1
41.82354754	1
18.69075514	0
26.34565367	1
31.17843366	1
35.14125852	1
48.46500904	1
1.22441532	0
0.854789698	0
22.96924563	0
23.48315163	0
15.01589737	0
45.06772167	1
40.89145706	1
11.42682462	0
45.35622996	1
42.45541897	1
28.82507212	1
10.27621637	0
46.43393208	1
33.77148006	1
9.464497564	0
22.59227877	0
44.00086903	1
47.49472365	1
31.56932818	1
34.86536473	1
32.90979315	1
44.24489548	1
47.29469488	1
42.63262242	1
8.800173432	0
49.88016749	1
39.74594639	1
41.82697039	1
2.147147721	0
43.10348349	1
37.49849476	1
9.1901593	0
28.13845606	1
2.13028187	0
22.87371882	0
3.556395722	0
11.78705152	0
14.3261972	0
14.81886129	0
39.13772612	1
5.576764912	0
14.79879347	0
35.9697584	1
9.797931963	0
36.54521944	1
38.96444945	1
2.215683876	0
