0.772060352	0.772721522	0
0.92201996	-0.97358816	0
0.051782708	-0.889602402	0
-0.297853084	0.458195993	1
0.667732228	0.010444899	1
-0.815152717	-0.44210081	0
0.265607898	-0.993860293	0
-0.703557043	0.908473887	0
-0.818684129	0.835714338	0
-0.949034543	-0.909722821	0
0.387529907	0.434232247	1
0.084529628	-0.548041914	1
0.678573653	-0.835060424	0
0.050169806	0.997770254	0
-0.195489725	0.755817663	1
0.32995256	-0.349433671	1
0.093655113	0.983417557	0
-0.951009011	0.02782259	0
0.62904271	-0.228340846	1
0.521792159	0.41965689	1
-0.40502465	0.957019678	0
-0.845823478	-0.182612129	0
-0.197200429	0.759113107	1
0.021515366	-0.986504003	0
-0.690491723	0.962263454	0
0.150942531	0.070009212	1
-0.965532703	0.797255895	0
0.936216442	-0.665030233	0
-0.596460737	0.80875553	0
0.149773415	-0.063474033	1
-0.123111074	-0.284719099	1
-0.26158637	0.803382092	0
0.070461046	0.637143105	1
-0.011458048	0.820530368	0
-0.980670611	0.057150038	0
0.154177553	0.486091289	1
0.802738385	0.772179776	0
-0.465720764	0.805975322	0
-0.085032295	-0.588620665	1
0.681008942	-0.048292818	1
-0.29403024	-0.053815263	1
-0.464935235	0.972016883	0
0.097095336	0.002168489	1
0.783179019	-0.951735065	0
0.374117028	0.110837163	1
0.097997385	-0.952733785	0
0.118333041	-0.921838802	0
-0.770274402	-0.777018285	0
-0.009896614	0.89202481	0
-0.40131877	0.512968053	1
0.292343354	-0.909112979	0
0.440285232	-0.653079422	1
0.94857294	0.284769071	0
0.704196136	0.728262946	0
-0.334814184	-0.93971943	0
0.248553216	0.837748712	0
0.570923998	-0.122207132	1
0.73874851	0.000483437	1
-0.826906201	-0.90901841	0
0.211869848	0.7374187	1
-0.839176312	-0.03680924	0
-0.920339621	0.708871215	0
-0.102305335	0.92906742	0
-0.748980931	-0.610193058	0
-0.85160938	0.757477648	0
0.587189177	0.103364194	1
0.492785245	-0.23309581	1
-0.40886851	-0.854314772	0
-0.465290876	-0.877049696	0
0.567154144	0.341472316	1
-0.221561509	-0.216648132	1
-0.241268491	-0.714069321	1
0.635546798	-0.782301097	0
0.451815269	-0.609726587	1
-0.833030188	0.616671577	0
0.267309545	0.077944886	1
-0.163052469	0.808163468	0
0.869069264	-0.741653166	0
0.387508672	-0.602594965	1
0.211797316	0.97935052	0
-0.545542892	0.281209609	1
-0.440491356	-0.202840875	1
0.013692718	-0.438011409	1
0.777737817	-0.375150675	0
-0.449770242	0.023889035	1
0.775605494	0.081275427	1
0.774989617	-0.521201706	0
0.556816074	-0.832142495	0
0.158387377	0.636730876	1
0.116928695	-0.247895126	1
0.462340515	-0.939852102	0
0.780281852	0.526552621	0
0.27367243	-0.600506795	1
-0.213173644	-0.092370783	1
-0.489418512	0.481964228	1
0.683177238	0.743882889	0
0.142999382	0.561994721	1
-0.492620748	-0.076235596	1
0.804452817	-0.863264485	0
0.75554934	0.652469458	0
0.687929556	0.126296275	1
0.108950909	-0.97673636	0
0.619694845	-0.760481654	0
0.381810495	0.174708829	1
-0.334799649	0.032498534	1
0.859549815	-0.183959353	0
-0.661964339	-0.776785785	0
0.211586829	0.938252622	0
0.38942231	-0.066146686	1
-0.456223168	0.379716836	1
-0.584255656	0.697996148	0
-0.239987788	-0.211222573	1
-0.141353503	0.177628895	1
-0.634775282	0.840745578	0
-0.004444569	0.143318994	1
0.019180947	0.358680764	1
0.396956786	-0.030827106	1
0.352866322	0.953669787	0
-0.468905312	0.719415028	0
0.790680728	-0.673590886	0
0.019146127	0.7692617	1
0.175469785	-0.150904103	1
0.529252472	-0.598497444	1
0.001190172	-0.6780496	1
-0.806314906	-0.968821907	0
0.206820135	-0.162049486	1
0.942058351	-0.866677183	0
0.743827872	0.936931825	0
0.62607616	-0.205956473	1
0.49707496	0.769614438	0
0.539955263	-0.616813251	0
-0.366820116	0.878128285	0
-0.952216523	-0.175450176	0
-0.967502045	0.774575962	0
-0.391345158	0.114115941	1
-0.287964222	-0.935577311	0
-0.532716289	0.621187741	0
-0.772065532	-0.279748859	0
-0.244536692	-0.641961335	1
-0.125519127	0.698436339	1
0.837885873	-0.794233191	0
-0.177326987	0.048161518	1
-0.902376485	-0.592392767	0
0.419216865	-0.850454685	0
-0.877276559	0.678142834	0
-0.12057751	-0.816864039	0
0.751072113	0.883724395	0
-0.944745097	-0.820991504	0
-0.783807808	-0.734706514	0
0.033849806	0.941691535	0
-0.910647391	0.928039527	0
-0.648748914	0.078578377	1
0.909815201	-0.53455088	0
-0.487775501	0.708862375	0
-0.987689552	0.449774722	0
-0.940678075	0.661340316	0
-0.46318463	0.8450234	0
-0.405523175	-0.007577837	1
-0.115185706	0.42019769	1
0.726832037	-0.812108005	0
0.891345535	0.841100602	0
-0.37553985	-0.245082908	1
-0.753072264	0.378136323	0
-0.218235871	0.907925552	0
0.051666553	0.784055131	1
0.58540948	-0.359640227	1
-0.285276166	-0.121620082	1
-0.072553888	-0.311068534	1
-0.332119925	-0.760937147	0
0.589261273	-0.017015317	1
0.314494845	0.64475646	1
0.934275947	0.762675456	0
0.36937175	-0.594075104	1
0.805072814	0.861409521	0
0.270522927	-0.186938983	1
-0.645605403	0.907297675	0
0.685225159	-0.368071706	1
0.980135523	-0.377096089	0
-0.739396464	0.893647634	0
-0.658905906	-0.983822333	0
-0.817565091	-0.180421552	0
-0.021422943	0.637953008	1
-0.376031623	-0.16896077	1
-0.163330287	0.123870836	1
0.083174337	0.223064178	1
0.103164672	-0.263247209	1
-0.315716001	0.653561889	1
-0.922467347	0.62063064	0
-0.390692329	-0.467303003	1
0.065611991	0.640311969	1
0.447004958	0.581277897	1
-0.997810427	0.830633751	0
-0.744870935	-0.797217178	0
0.431346516	-0.421122554	1
-0.094089506	0.277190565	1
0.0215505	0.723227156	1
0.536041592	-0.176109576	1
-0.982657574	-0.289834864	0
0.234473583	-0.730501029	1
-0.066280599	0.552497799	1
0.058604755	0.124752702	1
-0.989007098	-0.002097065	0
-0.969192892	0.450093465	0
-0.029187961	0.164486044	1
-0.507653822	0.420705259	1
-0.559262436	0.375319507	1
0.950121595	-0.87506238	0
-0.532185848	-0.875536433	0
0.738667082	-0.685239103	0
0.323533503	-0.512390168	1
-0.43591723	-0.136273447	1
-0.48009599	0.92077356	0
0.76978085	0.774211072	0
-0.042188746	-0.733015014	1
-0.556747976	-0.378365018	1
0.713330608	0.030568833	1
-0.345738198	-0.081498015	1
0.850012576	-0.052010542	0
0.399830605	0.767756501	0
0.978526941	-0.749265543	0
-0.612540938	0.871384769	0
0.578765974	-0.974781241	0
-0.394355189	-0.20409353	1
0.167145704	0.078326471	1
0.465894323	-0.41181777	1
0.230450391	-0.716271336	1
0.484632511	0.941945683	0
-0.68008367	0.558539563	0
-0.207461658	-0.756086561	1
-0.468109854	0.419988627	1
-0.650246172	0.232074514	1
0.030783225	-0.871944521	0
0.759023832	0.833067989	0
-0.888053416	-0.268800011	0
0.374042854	-0.917601874	0
0.94266673	-0.392549594	0
0.609396707	0.159998462	1
-0.693306411	0.477376695	0
-0.057910912	-0.331501604	1
0.289091699	-0.761060017	0
0.331245585	0.195385941	1
-0.535021782	-0.844854991	0
-0.043912263	-0.005507841	1
-0.9941102	0.702744745	0
-0.431939838	0.404400363	1
-0.516986472	-0.986441234	0
0.42625184	-0.326907321	1
0.047770147	0.470618505	1
-0.238301696	0.453412675	1
-0.295337655	-0.974556681	0
0.541196927	0.149808677	1
0.024280854	0.881333324	0
-0.546363393	0.056497058	1
0.958561365	0.98246466	0
0.386184938	0.601532054	1
-0.657032863	0.709618634	0
-0.972635347	0.05465274	0
0.941993792	0.852463076	0
-0.052645019	-0.165048347	1
-0.350799822	-0.399028083	1
0.729549707	-0.802755384	0
-0.396912799	0.479539854	1
0.548382375	-0.99084254	0
-0.921903518	-0.256816129	0
-0.162161871	0.424957751	1
0.800981929	0.35607515	0
-0.347791314	-0.9430195	0
0.237685292	-0.254825003	1
-0.612613165	0.056471112	1
-0.686303265	-0.300551027	1
0.010165317	0.694428592	1
0.602574012	-0.546841466	0
0.640914726	0.431134241	1
-0.094378038	-0.391008759	1
-0.301887868	-0.804430655	0
0.173146379	0.540552188	1
0.511256386	0.930188617	0
0.399283058	-0.386318953	1
-0.360670241	-0.792287249	0
-0.79069883	-0.175321396	0
-0.368830178	-0.659692706	1
0.562334375	-0.510408681	1
-0.615808345	-0.60497997	0
0.387958768	-0.017980873	1
-0.642098659	-0.362778056	1
-0.762736178	0.902027666	0
-0.82547883	0.584463699	0
0.692890172	0.073173226	1
0.046425033	0.195681486	1
0.368477075	0.279614326	1
0.29289148	0.698746488	1
0.110577181	0.908281947	0
0.672897515	-0.451055531	0
0.891468252	0.93522795	0
0.545315213	-0.60353539	0
-0.866450999	-0.42485176	0
-0.488338146	-0.623807744	1
-0.224263035	0.257209673	1
0.484925435	0.100581993	1
0.308060673	-0.660072677	1
-0.418660957	0.943905155	0
-0.602374488	0.128754381	1
-0.016083146	-0.918761137	0
-0.560248245	0.561732523	1
-0.417026099	0.991973642	0
0.134308718	0.4662201	1
0.408119151	0.519300641	1
0.047094724	-0.520709558	1
0.270859905	0.350105053	1
-0.555385269	0.853913344	0
-0.856416532	0.196517891	0
-0.076333687	-0.475873661	1
-0.839997038	0.363451519	0
-0.302256319	-0.019059306	1
-0.621923742	0.472344136	1
0.235791394	0.276810053	1
-0.424788758	0.984018323	0
0.601202699	-0.038251121	1
0.925125437	0.862186008	0
-0.709134902	-0.377167467	0
0.518489992	-0.856840918	0
0.972576032	0.834373826	0
0.420758737	-0.03372695	1
-0.92066846	0.417535528	0
0.523882491	0.59082764	1
-0.780621838	-0.881301391	0
0.758337271	-0.998993077	0
0.490610195	-0.880636275	0
-0.30721839	-0.172642834	1
0.431011765	-0.973397088	0
0.50664336	-0.670557741	0
0.455229445	-0.481335038	1
-0.336721298	0.140459178	1
-0.540583018	0.698985372	0
-0.723909255	0.79769749	0
-0.63601994	0.759843936	0
0.609165343	-0.930028102	0
-0.562520123	-0.916303502	0
0.684505574	0.764601924	0
-0.504954628	-0.093212968	1
-0.315436647	0.318750155	1
-0.728002124	0.872011864	0
-0.516204396	0.622015362	0
0.090755962	-0.166924462	1
0.812055203	-0.907825085	0
-0.517024196	0.076938982	1
-0.574493894	-0.358735311	1
-0.760660161	0.965829789	0
0.382455854	-0.996113585	0
0.227126064	-0.658528258	1
-0.920723287	-0.13951096	0
-0.571230269	-0.589983772	0
0.471152462	0.578303822	1
0.489790265	-0.37363962	1
-0.532108	-0.465447147	1
0.241399492	0.562086597	1
0.228098536	-0.609812959	1
0.662528262	0.899574103	0
-0.231683468	-0.456653691	1
-0.445057191	0.593801432	1
-0.021889295	0.377137391	1
-0.300376103	-0.434894486	1
-0.170656812	-0.10512245	1
0.09154706	-0.639915413	1
-0.956131581	-0.579308258	0
-0.593873705	-0.55987513	0
0.538801374	-0.677711328	0
-0.954232564	-0.757472099	0
-0.748532198	-0.306144938	0
0.964480604	-0.75672411	0
0.086107122	0.570347744	1
-0.967174844	0.611079178	0
0.740794906	-0.360829063	0
0.116266638	-0.912488163	0
-0.979927483	0.377916179	0
0.782007815	-0.043315028	1
-0.672229828	-0.770557573	0
-0.931447587	-0.589013335	0
0.690742095	0.320918165	1
0.773959706	-0.149073486	1
-0.62741207	-0.884303082	0
0.068071168	0.213174236	1
0.915122274	-0.138186775	0
0.107484941	-0.39161113	1
-0.497949865	-0.856685064	0
0.038998885	-0.027282556	1
-0.067055021	0.233207321	1
0.782044651	0.206461049	0
-0.090149259	-0.265144276	1
0.063086459	0.050891987	1
-0.380614178	-0.228568336	1
0.244322623	-0.065516632	1
